date,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,dataset,price,view_bool,sqft_basement_bool,yr_renovated_bool,ft_living,ft_lot,ft_above
174,3,1.5,2.0,0,3,9,1974,98074,47.6276,-122.053,train,13.197470849891134,0,0,0,3.7308201961042875,4.696330964385068,3.7308201961042875
48,4,3.25,1.5,0,4,8,1931,98115,47.6801,-122.315,train,13.334648185383662,0,1,0,3.9160070902527346,4.059848126478625,3.6730051049566463
146,3,2.25,1.0,0,5,7,1968,98034,47.7262,-122.222,train,13.017002861746503,0,1,0,3.7072864406752943,4.617370129399859,3.514986455853193
327,4,1.0,1.0,0,4,8,1956,98028,47.7473,-122.261,train,13.42984807715229,1,1,0,3.8481063196732035,4.702006958553181,3.701225760409122
26,4,2.5,2.0,0,3,8,2003,98074,47.6119,-122.011,train,13.39239051461739,0,0,0,4.001514333192366,4.321384007162152,4.001514333192366
374,3,1.75,1.0,0,3,8,1968,98058,47.4545,-122.146,train,12.823957341589573,0,0,0,3.792894410866017,4.580154719185309,3.792894410866017
136,2,1.0,1.0,0,3,6,1904,98118,47.5602,-122.292,train,12.61137107308124,0,0,0,3.3423058638339636,4.003183783825124,3.3423058638339636
25,4,2.5,2.0,0,3,7,2003,98038,47.3546,-122.015,train,12.653638929656973,0,0,0,3.698167646900404,4.202907301716424,3.698167646900404
115,3,2.25,1.0,0,3,8,1972,98006,47.5498,-122.188,train,13.151922179645874,0,0,1,3.7800402325109137,4.6750511571756705,3.7800402325109137
270,4,2.5,2.0,0,3,8,2005,98056,47.4956,-122.174,train,12.895462777212408,0,0,0,3.859342747599233,4.3550624636611035,3.859342747599233
242,2,1.0,1.0,0,4,6,1957,98056,47.498,-122.17,train,11.918390573078392,0,0,0,3.384246605824315,4.324110726911321,3.384246605824315
151,3,1.75,1.0,0,4,7,1964,98056,47.5076,-122.173,train,12.682306824526544,0,1,0,3.8481063196732035,4.705864495743682,3.5654494151481733
172,3,1.75,1.0,0,3,7,1981,98032,47.3717,-122.277,train,12.345399710751272,0,0,0,3.5015327293932312,4.44258204754841,3.5015327293932312
360,3,1.0,1.0,0,3,7,1960,98118,47.5327,-122.276,train,12.721885810807205,0,1,0,3.874661232330178,4.408648891933288,3.528087642050205
200,3,3.25,3.0,0,3,8,2001,98102,47.6357,-122.324,train,13.270783382522602,0,1,0,3.6532656994697525,3.37671895929889,3.553303068863651
340,3,1.0,1.0,0,3,7,1952,98133,47.7703,-122.35,train,12.89921982609012,0,0,0,3.4830120935530564,4.696330964385068,3.4830120935530564
368,2,1.5,2.0,0,3,7,2001,98122,47.6124,-122.314,train,13.15773052124162,0,1,0,3.519391770694271,3.523323638924378,3.422939937632025
179,2,1.0,1.0,0,5,6,1969,98042,47.3613,-122.088,train,12.220714922267044,0,0,0,3.4830120935530564,4.272793132958728,3.4830120935530564
29,3,2.5,2.0,0,3,7,2004,98056,47.4802,-122.18,train,12.577463773304586,0,0,0,3.7903498761122814,4.07739378638426,3.7903498761122814
313,4,3.5,2.0,0,3,9,2004,98115,47.6834,-122.292,train,13.825460888817442,1,1,0,4.080259123738752,4.156926133699104,3.9297065773467916
187,3,2.5,2.0,0,3,7,2003,98117,47.6767,-122.365,train,13.38472764187182,0,1,0,3.8810853035691024,4.114755559482228,3.7308201961042875
172,4,2.5,2.0,0,3,9,2005,98065,47.5426,-121.879,train,13.418757390458133,0,0,0,4.075954936470453,4.401261249142211,4.075954936470453
138,4,2.5,2.0,0,3,8,2005,98001,47.3373,-122.266,train,12.732279371334467,0,0,0,3.953641804713174,4.207358699913501,3.953641804713174
160,3,1.5,1.5,0,4,7,1903,98115,47.6754,-122.325,train,13.493926933836812,0,0,0,3.7449854494174004,4.349757374105096,3.7449854494174004
359,3,2.5,1.0,0,3,8,1989,98024,47.6042,-121.956,train,13.286181462633724,0,0,0,3.9430407008878725,6.118979417196248,3.9430407008878725
336,2,1.5,3.0,0,3,8,2009,98133,47.7074,-122.356,train,12.691580461311874,0,0,0,3.536634858729855,3.3631167011793734,3.536634858729855
101,3,2.5,2.0,0,4,7,1992,98038,47.3488,-122.033,train,12.580047086546967,0,0,0,3.7102894527054002,4.402387629433843,3.7102894527054002
369,3,2.5,2.0,0,3,7,1995,98038,47.4178,-121.937,train,13.148031124152906,0,1,0,3.836611560560854,5.9964613704813345,3.5964671106079
124,3,2.5,1.0,0,3,9,1996,98033,47.6681,-122.184,train,13.286181462633724,0,1,0,3.9930824301663637,4.238081420929123,3.7221243247483526
91,4,2.5,2.0,0,3,9,1997,98053,47.6628,-122.056,train,13.49461635130638,0,0,0,3.9668984374077056,5.60924364401072,3.9668984374077056
81,3,1.75,1.0,0,3,8,1962,98032,47.3745,-122.276,train,12.48748510496836,0,1,0,3.8481063196732035,4.440918152502073,3.5733860897263185
199,4,2.75,2.0,0,3,9,2010,98053,47.6962,-122.023,train,13.567049198665774,0,0,0,4.068697915028325,4.411382148351879,4.068697915028325
200,3,1.5,1.0,0,4,6,1921,98108,47.5492,-122.3,train,12.751299696013495,0,0,0,3.468657040611841,4.42461351071926,3.468657040611841
236,2,2.0,1.0,0,3,6,1943,98027,47.5277,-122.031,train,13.081541382884074,0,0,0,3.519391770694271,4.696330964385068,3.519391770694271
4,3,1.75,1.0,0,4,7,1976,98001,47.3324,-122.28,train,12.190959007720126,0,1,0,3.7162419039585597,4.476755381503583,3.4830120935530564
322,3,2.5,2.0,0,3,9,1990,98038,47.3726,-122.025,train,13.253389885423228,0,0,0,4.01634243798381,4.769102117030398,4.01634243798381
129,3,2.5,2.0,0,3,7,2004,98053,47.6799,-122.034,train,13.272506035834049,0,0,0,3.9316333620047867,4.19897955174627,3.9316333620047867
116,4,2.5,2.0,0,3,8,2004,98028,47.7717,-122.236,train,13.16158409055761,0,0,0,3.9862330079872828,4.253571427781368,3.9862330079872828
327,3,2.5,1.0,0,3,8,1967,98106,47.5331,-122.353,train,12.983101310070822,1,1,0,4.02118900258664,4.349757374105096,3.6762205501217915
271,4,2.5,2.0,0,3,7,2005,98042,47.3992,-122.164,train,12.66032791780777,0,0,0,3.9651031033423414,4.143134726391533,3.9651031033423414
278,3,1.5,1.0,0,3,7,1982,98074,47.6304,-122.035,train,12.88664104388326,0,0,0,3.5773076784568314,4.80883520334693,3.5773076784568314
174,3,3.5,2.0,0,3,8,1948,98072,47.7717,-122.112,train,13.560618308335483,0,0,1,3.9486482362979425,5.778681657200399,3.9486482362979425
137,3,2.5,2.0,0,3,8,1991,98022,47.1903,-122.013,train,12.675920012567609,0,0,0,3.7954260618442905,4.600498428486516,3.7954260618442905
357,2,1.0,1.0,0,3,6,1945,98168,47.51,-122.323,train,12.721885810807205,0,1,0,3.747770971942128,4.546903277860116,3.4011973816621555
347,4,2.5,2.0,0,3,9,1994,98056,47.534,-122.18,train,13.304684934198283,0,0,0,3.895761409575366,4.477336814478207,3.895761409575366
67,3,1.0,1.0,0,4,7,1967,98003,47.3325,-122.321,train,12.230765258120543,0,0,0,3.536634858729855,4.5083778114517585,3.536634858729855
298,6,1.75,1.5,0,4,8,1966,98034,47.7252,-122.187,train,13.06048797368624,0,0,0,3.9100189947293766,4.537374858834917,3.9100189947293766
188,4,2.5,3.0,0,3,8,2004,98117,47.6765,-122.389,train,13.507625778194974,0,0,0,3.9059867148110117,3.921924319076236,3.9059867148110117
283,3,2.0,1.0,0,3,7,1954,98112,47.6191,-122.296,train,12.834681304952548,0,1,0,3.8571155724245427,4.2782069522847594,3.698167646900404
108,2,1.0,1.0,0,4,7,1950,98116,47.5694,-122.395,train,13.025852477023484,0,0,0,3.389960953736126,4.407239500005357,3.389960953736126
172,4,2.75,1.0,0,3,8,1979,98077,47.752,-122.073,train,12.994530005894443,0,1,0,3.8078955360179165,5.468264838497395,3.6730051049566463
49,4,2.25,1.5,0,4,9,1905,98112,47.6329,-122.31,train,14.09692301740246,0,1,0,3.9810336543768337,4.372562629731123,3.7954260618442905
286,2,1.0,1.0,0,4,6,1954,98155,47.763,-122.291,train,12.691580461311874,0,0,0,3.51054198214457,4.369047115088834,3.51054198214457
321,4,2.5,2.0,0,3,8,1992,98031,47.4034,-122.167,train,12.736700896592344,0,0,0,3.8412412232672524,4.946339676909762,3.8412412232672524
49,4,1.0,1.0,0,3,7,1941,98117,47.6838,-122.386,train,13.081541382884074,0,1,0,3.820061586347682,4.306251685610281,3.473487996067709
228,4,2.5,2.0,0,4,10,1998,98075,47.5932,-121.983,train,13.567049198665774,0,0,0,4.017963184945896,4.7171817681587,4.017963184945896
186,4,1.75,1.0,0,4,7,1958,98108,47.5525,-122.313,train,12.89921982609012,0,1,0,3.761470459036185,4.388237894673161,3.51054198214457
117,3,2.5,2.0,0,3,8,2014,98115,47.6843,-122.305,train,13.864300722133706,0,1,0,4.065765355302126,4.270357193228792,3.8703322009586203
39,3,1.0,1.0,0,4,6,1967,98003,47.3173,-122.327,train,12.300928176542852,0,0,0,3.4386480357487144,4.4772076655687965,3.4386480357487144
82,3,3.0,2.0,0,4,8,1975,98070,47.504,-122.464,train,13.239257128875828,1,1,0,4.049321421879709,5.6478260750271945,3.876811773279873
168,4,3.5,1.0,0,3,10,2007,98010,47.3216,-121.94,train,13.567049198665774,1,0,0,4.110739473633596,6.134695054490072,4.110739473633596
55,3,1.0,1.0,0,3,7,1962,98001,47.2958,-122.285,train,11.918390573078392,0,1,0,3.5888912080975985,4.58538379842818,3.433466642230941
115,3,2.5,2.0,0,3,7,2006,98108,47.563,-122.298,train,13.075271769870476,0,0,0,3.824846311855757,4.264560881140755,3.824846311855757
277,4,2.25,1.0,0,4,8,1966,98023,47.3186,-122.364,train,12.679280510724457,0,1,0,3.9722460819660794,4.863673427408627,3.7800402325109137
236,2,2.5,2.0,0,3,9,1998,98056,47.512,-122.175,train,13.190022025878145,0,0,0,3.956028444089503,4.444102435727511,3.956028444089503
61,3,2.5,2.0,0,3,8,2014,98092,47.2583,-122.198,train,12.643617647101747,0,0,0,3.8575618018160527,4.205916337879206,3.8575618018160527
173,3,2.0,1.0,0,3,7,1967,98058,47.4312,-122.171,train,12.506177237980513,0,0,0,3.6762205501217915,4.544255831805525,3.6762205501217915
369,4,1.75,1.0,0,4,7,1955,98007,47.5995,-122.144,train,12.955127458028414,0,1,0,3.727938343745912,4.444033427377391,3.389960953736126
329,3,1.75,1.0,0,3,7,1974,98058,47.4288,-122.153,train,12.542544882151386,0,1,0,3.6857446476071387,4.4464430705953655,3.519391770694271
153,4,2.5,2.0,0,3,9,1994,98155,47.7709,-122.297,train,13.17115354157376,0,0,0,3.9160070902527346,4.476496749660237,3.9160070902527346
83,3,2.5,2.0,0,3,7,1994,98038,47.3812,-122.029,train,12.66032791780777,0,0,0,3.7072864406752943,4.641934802632149,3.7072864406752943
110,3,1.75,1.0,0,4,7,1963,98007,47.6151,-122.145,train,13.041153321978786,0,0,0,3.6292060752976534,4.2753139837512375,3.6292060752976534
201,1,1.0,1.0,0,2,6,1916,98117,47.6846,-122.366,train,12.577636201962656,0,0,0,3.1549591391132585,4.324110726911321,3.1549591391132585
144,4,2.5,2.0,0,3,8,1985,98008,47.6353,-122.124,train,13.38472764187182,0,0,0,3.8681535482741425,4.614384753722275,3.8681535482741425
285,3,2.5,1.0,0,4,8,1948,98199,47.6473,-122.407,train,13.53579665516167,1,1,0,4.088757911923038,4.511824641332143,3.704265283447313
146,3,2.5,1.5,0,3,10,1986,98072,47.7499,-122.119,train,13.742939865129438,0,0,0,4.1187396443068165,5.235436538867956,4.1187396443068165
231,3,2.5,1.0,0,3,7,1974,98126,47.5222,-122.37,train,12.834681304952548,0,1,0,3.7102894527054002,4.477078483291886,3.514986455853193
270,3,2.5,2.0,0,3,8,2014,98133,47.73,-122.335,train,13.429774545037104,0,0,0,3.8548784322270824,4.139341081485453,3.8548784322270824
179,4,2.5,2.0,0,3,8,1995,98055,47.4346,-122.201,train,12.762827201184564,0,0,0,3.747770971942128,4.469265824340346,3.747770971942128
125,5,2.25,1.0,0,3,7,1961,98178,47.4939,-122.256,train,12.533770787832148,0,0,0,3.8810853035691024,4.7363523182218366,3.8810853035691024
339,5,2.5,1.0,0,3,7,1983,98055,47.4486,-122.194,train,12.765545566117686,0,1,0,3.859342747599233,4.439248701869316,3.5888912080975985
251,2,2.5,1.0,0,4,8,1936,98199,47.6384,-122.404,train,13.681979165339753,1,1,0,3.9541935796450214,4.249820016084324,3.719191765022154
150,4,2.25,1.0,0,3,8,1977,98027,47.5659,-122.089,train,13.270783382522602,0,1,0,3.9335527501583694,4.474487803920888,3.719191765022154
90,5,2.5,1.0,0,4,7,1967,98168,47.4715,-122.33,train,12.669806661762314,0,1,0,3.9722460819660794,4.602965331743741,3.6256724916861067
200,3,1.0,1.5,0,3,7,1953,98002,47.3171,-122.219,train,12.29682700879864,0,0,0,3.4923581600591325,4.636140886758183,3.4923581600591325
34,3,2.75,1.0,0,5,8,1977,98006,47.5433,-122.185,train,13.244581010128575,0,1,0,3.889524322462778,4.603467289420675,3.6076199893650487
339,2,1.0,1.0,0,5,6,1951,98168,47.5033,-122.329,train,12.301382825334498,0,0,0,3.3667009459186796,4.552489928159178,3.3667009459186796
133,3,1.0,1.0,0,3,7,1952,98125,47.7106,-122.288,train,13.165422866864777,0,0,0,3.523758610678648,4.432514593343883,3.523758610678648
367,4,3.5,2.0,0,3,8,1905,98115,47.6855,-122.321,train,13.473020249017498,1,1,1,3.977537136631348,3.987954180082769,3.792894410866017
153,7,2.25,2.0,0,5,8,1967,98008,47.6336,-122.115,train,13.554145793829866,0,0,0,4.044741237180377,4.502579760518072,4.044741237180377
19,1,1.0,1.0,0,5,5,1945,98014,47.6951,-121.864,train,12.950031754639722,0,0,0,3.433466642230941,5.310004702206262,3.433466642230941
88,3,2.25,2.0,0,5,9,1914,98102,47.638,-122.317,train,13.81049801614073,0,1,0,4.035453044393909,4.121378172857239,3.941157459490134
278,2,1.0,1.5,0,3,6,1966,98033,47.6948,-122.172,train,13.275084464421992,0,0,0,3.519391770694271,5.038279058607949,3.519391770694271
180,10,2.0,2.0,0,4,7,1958,98006,47.5705,-122.175,train,13.38472764187182,0,1,0,4.095731525663464,4.692734729094316,4.004847678871461
101,3,1.0,1.0,0,5,6,1959,98022,47.2063,-122.023,train,12.443119102013377,0,0,0,3.553303068863651,4.9616450899161535,3.553303068863651
180,5,4.0,2.0,0,3,9,2014,98052,47.7049,-122.125,train,13.855586674386608,0,0,0,4.169033262759401,4.443135451036007,4.169033262759401
178,4,2.5,2.0,0,3,7,2000,98038,47.3843,-122.032,train,12.683858415217964,0,0,0,3.785221626028687,4.434417746413447,3.785221626028687
327,3,2.25,1.0,0,4,8,1978,98006,47.5443,-122.18,train,13.173056491719846,0,1,0,3.800451229771041,4.901805983554436,3.5654494151481733
368,2,1.5,1.0,0,4,7,1947,98115,47.6878,-122.29,train,13.389332408258568,0,1,0,3.581198748677859,4.272501446027753,3.4782727215757845
257,3,2.5,2.0,0,3,8,2005,98027,47.5368,-122.073,train,13.224919965729422,0,1,0,3.8342805540079485,4.1625318468155985,3.7903498761122814
158,5,3.5,2.0,0,3,11,2001,98075,47.5863,-121.967,train,13.840203170554645,1,0,0,4.263571761134703,4.8555578299443365,4.263571761134703
235,4,2.5,2.0,0,3,8,1999,98031,47.4106,-122.204,train,12.752747922189862,0,0,0,3.838931750339105,4.589011885249819,3.838931750339105
140,3,3.25,2.0,0,3,8,2014,98105,47.67,-122.317,train,13.173056491719846,0,1,0,3.553303068863651,3.577698150948367,3.4175922930736506
195,2,1.0,1.0,0,3,6,1969,98042,47.3674,-122.081,train,11.759785542901756,0,0,0,3.4437762858323087,4.296428547668613,3.4437762858323087
224,5,2.5,1.0,0,3,8,1976,98058,47.4332,-122.144,train,12.793859310432293,0,1,1,3.982772786564996,4.419783251828974,3.7132745361986523
146,4,3.5,2.5,0,3,9,1930,98112,47.6192,-122.307,train,13.554145793829866,0,1,1,4.105334015581488,3.8575618018160527,3.9449168756971473
132,4,3.5,1.0,0,5,9,1952,98033,47.6839,-122.19,train,13.664687668229693,1,1,0,4.062815494238532,4.499686198296053,3.7162419039585597
39,3,2.0,1.0,0,5,7,1975,98031,47.3947,-122.174,train,12.436191810580809,0,0,0,3.5926935077902082,4.440918152502073,3.5926935077902082
167,4,2.0,1.0,0,3,5,1943,98056,47.5093,-122.182,train,12.201060103706627,0,0,0,3.6361991962850233,4.578311544735097,3.6361991962850233
241,5,2.75,2.0,0,3,10,2007,98052,47.6467,-122.118,train,13.91535589293399,0,0,0,4.050838873727286,4.465313234586789,4.050838873727286
221,4,3.5,2.0,0,3,10,2005,98033,47.6634,-122.2,train,14.28551418721001,0,0,0,4.154469126297889,4.578786153218764,4.154469126297889
341,3,1.75,1.0,0,3,8,1973,98034,47.7322,-122.185,train,13.071070083016778,0,1,0,3.772166054026844,4.465313234586789,3.6327148616269764
7,4,4.25,2.0,0,4,10,1996,98072,47.7245,-122.095,train,13.961513852084115,0,1,0,4.3379524412855295,5.437975328357734,4.249514610394283
33,6,4.5,1.0,0,5,10,1969,98177,47.7612,-122.381,train,14.511154618722806,1,0,0,4.1226922340603736,5.123112915367994,4.1226922340603736
4,4,2.5,2.0,0,3,8,2007,98058,47.4444,-122.182,train,12.751299696013495,0,0,0,3.8770263195178787,4.1247875750000995,3.8770263195178787
26,2,1.0,1.0,0,3,6,1954,98125,47.7257,-122.296,train,12.560244459250788,0,0,0,3.3423058638339636,4.369367730681737,3.3423058638339636
321,3,3.25,1.5,0,4,9,1978,98027,47.5314,-122.054,train,13.442833982355689,1,1,0,3.9277723389578316,4.596342718368731,3.7365345440160986
223,5,3.75,3.0,0,3,9,1983,98115,47.6865,-122.266,train,14.151982794585487,1,1,0,4.108044049316158,4.488573242404236,3.9862330079872828
20,2,1.0,1.0,0,4,7,1959,98166,47.4814,-122.343,train,12.429016176841715,0,0,0,3.422939937632025,4.52578953979562,3.422939937632025
318,2,1.0,1.0,0,3,6,1976,98198,47.3817,-122.314,train,12.103486056755072,0,0,0,3.372618174742181,4.258596595708119,3.372618174742181
324,2,2.5,2.0,0,5,10,1985,98006,47.5617,-122.158,train,14.224303456165114,1,1,0,4.032318237887111,4.574232484129047,3.9335527501583694
316,3,1.0,1.0,0,3,6,1949,98155,47.7719,-122.31,train,12.634603026569334,0,0,0,3.4637789531391583,4.522968657842286,3.4637789531391583
259,3,2.5,2.0,0,3,7,2011,98053,47.6861,-122.013,train,12.8731324913268,0,0,0,3.7250397849037493,4.0916986849992165,3.7250397849037493
357,4,1.0,1.5,0,5,6,1916,98168,47.4792,-122.277,train,12.460714863903757,0,0,0,3.553303068863651,4.523910721239204,3.553303068863651
48,3,2.0,1.5,0,3,8,1945,98116,47.5852,-122.388,train,13.463112170792805,0,0,1,3.6076199893650487,4.348087923472339,3.6076199893650487
216,3,2.0,1.0,0,4,7,1969,98155,47.7522,-122.278,train,12.911642346088676,0,0,0,3.63965941770731,4.356462217560055,3.63965941770731
357,4,2.75,1.0,0,3,8,1978,98022,47.2504,-122.0,train,12.971540487669746,0,1,0,3.9059867148110117,5.411117631781729,3.5773076784568314
284,4,2.0,1.0,0,5,7,1957,98188,47.4413,-122.277,train,12.061046873479915,0,0,0,3.545038417888046,4.521552226300134,3.545038417888046
7,2,2.5,1.0,0,3,8,2007,98022,47.2458,-122.002,train,13.465953081794405,1,0,0,3.8481063196732035,6.072630253066708,3.8481063196732035
241,2,1.0,1.0,0,4,5,1907,98032,47.3769,-122.237,train,12.21602297638334,0,0,0,3.3667009459186796,4.440918152502073,3.3667009459186796
230,4,2.5,2.0,0,3,7,2001,98030,47.3867,-122.191,train,12.27092361784979,0,0,0,3.7132745361986523,4.401561865414606,3.7132745361986523
27,3,1.75,2.0,0,3,7,1986,98198,47.3819,-122.312,train,12.254862809699606,0,0,0,3.6857446476071387,4.469068935186394,3.6857446476071387
355,4,2.75,1.0,0,4,7,1977,98042,47.3942,-122.16,train,12.628067055589549,0,1,0,3.8078955360179165,4.5297587411208,3.5573847241832315
316,3,2.0,1.5,0,5,8,1931,98144,47.5897,-122.292,train,13.437174117244362,0,1,0,3.815230630891813,3.9862330079872828,3.5964671106079
192,2,1.75,1.0,0,4,7,1986,98033,47.6936,-122.186,train,13.056223574899784,0,0,0,3.5654494151481733,4.428899863587953,3.5654494151481733
328,5,2.5,2.0,0,3,7,2004,98042,47.3692,-122.126,train,12.730801174465157,0,0,0,3.8916120081680186,4.2054716957867635,3.8916120081680186
173,3,2.5,2.0,0,3,9,2012,98199,47.644,-122.385,train,13.306350213517344,0,1,0,3.7308201961042875,3.5658492552334553,3.536634858729855
112,4,2.5,2.0,0,3,7,2003,98038,47.3666,-122.03,train,12.899094818276968,0,0,0,4.035453044393909,4.464320185600974,4.035453044393909
287,4,2.5,1.0,0,4,8,1969,98075,47.5952,-122.056,train,13.31710745419684,0,1,0,3.903958314463204,5.365342370608165,3.704265283447313
53,4,1.75,1.0,0,3,7,1960,98027,47.5289,-122.028,train,12.800779753276869,0,0,0,3.63965941770731,4.5209608601756095,3.63965941770731
174,4,2.5,2.0,0,3,10,1988,98053,47.6651,-122.056,train,13.709038313453757,0,0,0,4.110739473633596,5.165177657202349,4.110739473633596
30,4,2.0,2.0,0,4,8,1953,98004,47.639,-122.219,train,13.64531518096816,0,0,0,3.9373695625859053,4.854799679685354,3.9373695625859053
367,1,0.75,1.0,0,3,6,1924,98125,47.7127,-122.296,train,12.768541502448002,0,0,0,3.4175922930736506,4.3974124640072585,3.4175922930736506
6,3,1.75,1.0,0,3,7,1944,98125,47.7327,-122.306,train,12.86099861326992,0,1,0,3.772166054026844,4.60115410013946,3.5573847241832315
41,3,2.25,1.0,0,4,8,1966,98033,47.6534,-122.195,train,13.698976741708323,0,0,0,3.815230630891813,4.532078930899051,3.815230630891813
20,3,1.0,1.0,0,3,6,1969,98042,47.369,-122.077,train,12.100712129872347,0,0,1,3.384246605824315,4.290553258579945,3.384246605824315
192,3,1.5,1.0,0,4,7,1967,98003,47.328,-122.321,train,12.245293358683456,0,0,0,3.5491878192953936,4.444171434554641,3.5491878192953936
252,4,2.5,2.0,0,3,7,2000,98056,47.5066,-122.175,train,12.682306824526544,0,0,0,3.7877923257788964,4.211770817667391,3.7877923257788964
17,4,3.5,2.0,0,3,8,1937,98136,47.5421,-122.383,train,13.652991628466498,1,0,1,3.939267098070181,4.341353814946905,3.939267098070181
91,3,2.25,2.0,0,3,8,1908,98116,47.5787,-122.388,train,13.418906078288304,0,1,1,3.6632328069201607,4.328477566895698,3.622113757801675
309,3,1.0,1.0,0,3,7,1971,98034,47.726,-122.22,train,12.628067055589549,0,0,0,3.406722299755448,4.494098160497528,3.406722299755448
164,2,1.5,1.0,0,5,7,1951,98136,47.5286,-122.383,train,13.024750548537328,1,1,0,3.7221243247483526,4.170108660473518,3.528087642050205
70,3,1.75,1.0,0,3,8,1965,98125,47.7125,-122.32,train,12.821123140353697,0,1,0,3.701225760409122,4.24439685844727,3.545038417888046
347,3,2.75,2.0,0,3,7,1975,98106,47.5327,-122.346,train,12.468436909997664,1,1,0,3.727938343745912,4.163137393698382,3.6498986833790803
257,2,1.5,2.0,0,3,7,2004,98106,47.534,-122.364,train,12.2783933071098,0,1,0,3.51054198214457,3.5896539847520175,3.4538776394910684
126,4,3.0,1.0,0,5,7,1921,98122,47.6163,-122.293,train,13.407542319637992,0,1,0,3.838931750339105,4.194679909953177,3.5926935077902082
68,3,1.5,1.0,0,4,7,1966,98023,47.333,-122.345,train,12.628067055589549,0,0,0,3.747770971942128,4.704431654054073,3.747770971942128
222,4,2.5,2.0,0,3,9,2006,98038,47.3535,-122.026,train,12.992026875676324,0,0,0,3.9578565996910577,4.324110726911321,3.9578565996910577
46,3,1.0,1.5,0,3,7,1927,98133,47.7062,-122.341,train,12.676076274775909,0,0,0,3.3784661946237766,4.264560881140755,3.3784661946237766
145,3,2.5,2.0,0,3,9,2007,98058,47.4517,-122.084,train,13.038981768465275,0,0,0,3.889524322462778,5.3840319243618024,3.889524322462778
45,3,1.75,1.0,0,3,7,1960,98148,47.4323,-122.328,train,12.594730635321955,0,1,0,3.7393674127839374,4.5080743213058705,3.468657040611841
270,4,2.25,1.0,0,4,7,1962,98001,47.3207,-122.266,train,12.791077667470416,0,1,0,3.9523519569368735,5.018571968674401,3.761470459036185
186,3,1.0,1.0,0,3,7,1972,98133,47.7027,-122.346,train,12.751299696013495,0,0,0,3.433466642230941,4.127134385045092,3.433466642230941
319,3,1.0,1.0,0,3,7,1956,98146,47.5065,-122.337,train,12.366915170647005,0,0,0,3.5654494151481733,4.4935984103309865,3.5654494151481733
327,3,1.0,1.0,0,4,7,1970,98003,47.275,-122.302,train,12.345834587905332,0,0,0,3.5654494151481733,4.554430601513165,3.5654494151481733
327,5,2.75,1.0,0,3,7,1984,98178,47.5009,-122.235,train,12.796633237315016,0,1,0,3.88742788333276,4.461329149762201,3.585059771724814
54,4,2.75,1.0,0,3,8,1952,98118,47.513,-122.252,train,13.017002861746503,1,1,1,3.8725014017579196,4.319705412070244,3.5964671106079
33,3,1.5,1.0,0,3,7,1930,98115,47.695,-122.301,train,13.10011776845701,0,1,0,3.4637789531391583,4.556474012983767,3.412186835021543
89,3,1.75,1.0,0,3,7,1954,98006,47.5727,-122.138,train,13.071070083016778,0,0,1,3.569433499972762,4.608409669036946,3.569433499972762
192,5,1.5,1.0,0,3,7,1964,98008,47.6348,-122.118,train,13.09190416991962,0,1,0,3.6292060752976534,4.60014501806134,3.4782727215757845
4,4,2.5,2.0,0,3,9,1985,98052,47.7227,-122.098,train,13.319573546692034,0,0,0,3.836611560560854,5.27242065683342,3.836611560560854
67,3,2.0,1.0,0,5,7,1942,98126,47.5436,-122.378,train,12.971540487669746,0,1,0,3.6730051049566463,4.352996857153951,3.3607128503953216
283,4,2.5,1.5,0,5,8,1928,98144,47.601,-122.294,train,13.633988681340885,1,1,0,3.8853226170645883,4.147024820051014,3.7954260618442905
12,3,1.0,1.5,0,4,8,1906,98122,47.612,-122.292,train,13.592367006650065,0,0,0,3.719191765022154,4.194679909953177,3.719191765022154
361,4,1.75,1.0,0,4,8,1969,98059,47.4764,-122.155,train,12.84792653170257,0,0,0,3.7250397849037493,4.584759188727964,3.7250397849037493
340,2,1.0,1.0,0,3,6,1938,98055,47.4914,-122.204,train,12.933621252807452,0,0,0,3.3423058638339636,4.258596595708119,3.3423058638339636
364,3,1.5,2.0,0,4,8,1922,98119,47.637,-122.361,train,13.989463865087712,0,1,0,3.9199596800062912,3.9505035259962105,3.698167646900404
308,4,2.5,1.0,0,3,7,1984,98001,47.3338,-122.268,train,12.56706326353651,0,1,0,3.820061586347682,4.597410280159073,3.5614333292995415
335,3,2.25,2.0,0,3,8,1996,98024,47.5599,-121.911,train,13.199324418540456,0,0,0,3.800451229771041,6.145666244740498,3.800451229771041
221,3,1.75,1.0,0,3,8,2004,98022,47.19,-122.016,train,12.685407602204794,0,0,0,3.777429260520338,4.513749339967671,3.777429260520338
234,3,1.75,2.0,0,5,7,1927,98105,47.6714,-122.32,train,13.253391639810731,0,0,0,3.6112830094110855,4.050838873727286,3.6112830094110855
319,3,1.0,1.0,0,4,7,1972,98034,47.7155,-122.211,train,12.751154757974255,0,0,0,3.4969664876115947,4.405826124073521,3.4969664876115947
266,3,1.75,1.0,0,3,7,1976,98031,47.3926,-122.168,train,12.48559653028049,0,0,0,3.704265283447313,4.846383260610238,3.704265283447313
144,2,1.5,1.0,0,3,7,1967,98058,47.4472,-122.16,train,12.439166527697552,0,0,0,3.5773076784568314,4.536113534923274,3.5773076784568314
292,3,2.5,1.0,0,4,7,1980,98052,47.6968,-122.127,train,13.140694334089051,0,1,0,3.824846311855757,4.467951763137211,3.63965941770731
